order_id,order_date,region,channel,category,product_id,quantity,unit_price,discount_pct,revenue,cost,profit,delivery_days,late_delivery,returned
113503,2025-06-09,Midwest,Online,Office,P044,6,85.1,0.05,485.07,351.13,133.94,6,1,1
114364,2025-06-09,Southeast,Online,Office,P006,4,61.79,0.15,210.09,125.19,84.9,4,0,0
109149,2025-06-09,West,Retail,Electronics,P058,5,276.87,0.05,1315.13,950.3,364.83,6,0,0
107716,2025-06-09,Northeast,Retail,Electronics,P036,3,209.28,0.0,627.84,387.67,240.17,6,1,0
110658,2025-06-09,Midwest,Online,Electronics,P006,2,290.43,0.0,580.86,371.56,209.3,5,0,0
104878,2025-06-09,West,Retail,Home,P002,6,74.67,0.1,403.22,289.75,113.47,5,0,0
105686,2025-06-09,Southeast,Online,Office,P013,6,87.19,0.0,523.14,371.4,151.74,7,1,1
104765,2025-06-09,Midwest,Retail,Electronics,P008,4,186.38,0.05,708.24,501.9,206.34,6,0,0
103893,2025-06-09,Midwest,Partner,Home,P047,1,135.86,0.0,135.86,89.84,46.02,6,0,0
112440,2025-06-09,Northeast,Retail,Electronics,P021,5,239.86,0.1,1079.37,658.12,421.25,7,0,0
111229,2025-06-09,Northeast,Partner,Accessories,P008,1,32.23,0.1,29.01,17.88,11.13,6,1,1
101992,2025-06-09,West,Online,Office,P035,5,89.86,0.1,404.37,312.76,91.61,3,0,0
109618,2025-06-09,Southeast,Partner,Electronics,P033,6,285.58,0.1,1542.13,903.36,638.77,3,0,0
107200,2025-06-09,Northeast,Online,Home,P036,1,96.8,0.05,91.96,57.55,34.41,6,0,0
109602,2025-06-09,Midwest,Online,Office,P031,5,105.6,0.1,475.2,321.16,154.04,3,0,0
113130,2025-06-09,West,Partner,Electronics,P038,5,220.55,0.0,1102.75,842.7,260.05,8,1,0
104610,2025-06-09,Southeast,Online,Home,P034,2,118.2,0.15,200.94,118.39,82.55,3,0,0
113413,2025-06-09,Northeast,Online,Home,P044,1,97.97,0.0,97.97,52.9,45.07,6,0,0
110478,2025-06-09,West,Online,Office,P058,5,82.7,0.0,413.5,262.63,150.87,6,1,0
113746,2025-06-09,Midwest,Retail,Office,P024,4,75.58,0.0,302.32,200.28,102.04,4,0,0
109683,2025-06-10,West,Retail,Office,P034,6,79.59,0.0,477.54,279.15,198.39,8,1,0
111755,2025-06-10,Southeast,Online,Electronics,P007,6,235.46,0.0,1412.76,794.56,618.2,3,0,0
100298,2025-06-10,West,Retail,Electronics,P058,5,234.38,0.0,1171.9,897.71,274.19,6,1,0
114737,2025-06-10,Midwest,Online,Office,P015,2,106.35,0.1,191.43,142.56,48.87,6,1,1
108205,2025-06-10,Midwest,Online,Electronics,P015,1,307.99,0.0,307.99,181.3,126.69,6,0,0
107209,2025-06-10,Northeast,Online,Office,P023,1,93.84,0.0,93.84,51.29,42.55,1,0,0
107233,2025-06-10,Southeast,Online,Accessories,P059,2,37.59,0.15,63.9,49.56,14.34,3,0,1
111234,2025-06-10,West,Online,Home,P036,5,111.16,0.0,555.8,340.45,215.35,5,0,0
100004,2025-06-10,Northeast,Retail,Office,P043,5,99.46,0.0,497.3,289.02,208.28,6,1,0
107289,2025-06-10,Northeast,Online,Office,P055,6,93.83,0.2,450.38,346.76,103.62,4,1,0
108201,2025-06-10,West,Retail,Office,P041,5,78.75,0.15,334.69,225.67,109.02,3,1,0
112907,2025-06-10,Midwest,Retail,Office,P016,4,101.28,0.05,384.86,268.54,116.32,2,0,0
107418,2025-06-10,Southeast,Online,Electronics,P051,1,295.01,0.0,295.01,188.3,106.71,5,0,0
113779,2025-06-10,Northeast,Retail,Home,P059,5,108.3,0.1,487.35,339.34,148.01,4,0,0
109429,2025-06-10,Southeast,Online,Home,P002,3,96.1,0.05,273.88,153.4,120.48,6,0,0
106877,2025-06-10,Southeast,Retail,Office,P057,4,29.3,0.0,117.2,79.06,38.14,6,0,0
107964,2025-06-10,Southeast,Online,Accessories,P048,3,49.54,0.05,141.19,108.42,32.77,1,0,0
114219,2025-06-10,Northeast,Online,Accessories,P060,5,44.45,0.1,200.02,145.77,54.25,2,0,0
112469,2025-06-10,Midwest,Online,Electronics,P048,6,218.58,0.0,1311.48,979.88,331.6,5,0,0
100121,2025-06-10,Southeast,Retail,Accessories,P036,1,60.31,0.05,57.29,35.08,22.21,5,0,0
102135,2025-06-10,Midwest,Online,Home,P034,3,77.66,0.1,209.68,134.3,75.38,4,0,0
109417,2025-06-10,Southeast,Online,Electronics,P018,1,196.88,0.1,177.19,107.36,69.83,4,0,0
108101,2025-06-10,Southeast,Online,Electronics,P057,5,251.0,0.0,1255.0,915.89,339.11,6,1,0
109530,2025-06-10,West,Online,Electronics,P025,5,321.54,0.05,1527.32,955.99,571.33,5,0,0
106805,2025-06-10,West,Online,Home,P006,5,75.32,0.15,320.11,227.9,92.21,5,0,0
102078,2025-06-10,Midwest,Online,Electronics,P030,6,186.66,0.0,1119.96,841.97,277.99,5,0,0
110012,2025-06-10,Southeast,Partner,Accessories,P039,6,35.28,0.0,211.68,132.42,79.26,4,0,0
101220,2025-06-10,Southeast,Retail,Accessories,P014,6,35.75,0.15,182.32,120.75,61.57,7,1,0
106778,2025-06-10,Southeast,Online,Electronics,P028,3,241.6,0.05,688.56,443.6,244.96,6,0,0
107672,2025-06-10,Midwest,Partner,Home,P036,4,130.74,0.1,470.66,264.05,206.61,5,0,0
108792,2025-06-10,Southeast,Partner,Electronics,P035,5,275.8,0.05,1310.05,957.25,352.8,2,0,0
110254,2025-06-10,Southeast,Online,Office,P053,5,86.17,0.0,430.85,263.63,167.22,4,0,0
114955,2025-06-10,Southeast,Retail,Home,P006,3,114.86,0.05,327.35,209.63,117.72,4,0,0
101418,2025-06-10,Southeast,Online,Home,P047,5,86.87,0.05,412.63,239.3,173.33,5,0,0
106740,2025-06-10,Southeast,Retail,Accessories,P038,4,38.58,0.1,138.89,96.2,42.69,3,0,1
108737,2025-06-10,West,Online,Office,P055,4,107.93,0.0,431.72,252.48,179.24,5,0,0
106942,2025-06-10,Midwest,Online,Office,P053,6,85.43,0.1,461.32,269.53,191.79,8,0,0
103081,2025-06-10,Midwest,Retail,Office,P023,5,87.36,0.15,371.28,266.7,104.58,8,1,0
106462,2025-06-10,Southeast,Online,Accessories,P031,6,35.41,0.0,212.46,141.6,70.86,3,0,0
103860,2025-06-10,Southeast,Retail,Home,P010,4,127.8,0.05,485.64,266.66,218.98,4,0,0
103551,2025-06-10,Southeast,Online,Office,P048,1,61.89,0.0,61.89,35.67,26.22,5,0,0
103104,2025-06-10,West,Retail,Electronics,P032,4,290.45,0.1,1045.62,736.93,308.69,2,0,0
103624,2025-06-10,Southeast,Online,Accessories,P013,3,40.13,0.0,120.39,72.31,48.08,8,1,0
104028,2025-06-10,Midwest,Retail,Home,P032,4,67.77,0.05,257.53,135.15,122.38,3,1,0
103125,2025-06-10,Northeast,Retail,Home,P007,5,91.83,0.0,459.15,353.7,105.45,6,0,0
106217,2025-06-10,Midwest,Online,Home,P046,2,136.15,0.0,272.3,148.56,123.74,10,1,0
103744,2025-06-10,Midwest,Retail,Accessories,P055,4,42.04,0.1,151.34,87.41,63.93,5,0,0
102565,2025-06-10,Northeast,Retail,Office,P010,4,105.54,0.0,422.16,278.83,143.33,5,0,0
109786,2025-06-11,Southeast,Online,Office,P002,6,124.53,0.1,672.46,412.45,260.01,6,1,0
112864,2025-06-11,Southeast,Retail,Electronics,P029,3,164.35,0.0,493.05,321.11,171.94,2,0,0
103489,2025-06-11,Southeast,Online,Home,P010,3,126.7,0.2,304.08,211.41,92.67,5,0,0
100800,2025-06-11,Southeast,Partner,Electronics,P041,2,222.35,0.0,444.7,293.38,151.32,3,0,0
100030,2025-06-11,Southeast,Online,Accessories,P052,5,44.51,0.05,211.42,111.17,100.25,4,0,0
108082,2025-06-11,Southeast,Retail,Home,P028,5,122.14,0.0,610.7,395.87,214.83,5,0,0
101293,2025-06-11,Southeast,Retail,Office,P058,4,76.69,0.0,306.76,195.15,111.61,2,0,0
110394,2025-06-11,Southeast,Partner,Office,P006,3,82.57,0.15,210.55,147.47,63.08,4,0,0
107709,2025-06-11,Southeast,Retail,Home,P045,2,113.83,0.1,204.89,135.69,69.2,5,0,1
109738,2025-06-11,Northeast,Partner,Electronics,P003,6,252.54,0.0,1515.24,810.2,705.04,7,1,0
114443,2025-06-11,Northeast,Online,Electronics,P044,6,207.14,0.0,1242.84,896.03,346.81,3,0,0
113154,2025-06-11,Midwest,Retail,Electronics,P052,3,247.53,0.05,705.46,530.29,175.17,1,0,0
110452,2025-06-11,Midwest,Online,Office,P035,2,93.56,0.0,187.12,102.24,84.88,4,0,0
109494,2025-06-11,Midwest,Retail,Electronics,P020,6,191.45,0.0,1148.7,776.33,372.37,1,0,0
103356,2025-06-11,Southeast,Online,Office,P024,2,107.72,0.2,172.35,125.51,46.84,2,0,0
103814,2025-06-11,Southeast,Online,Accessories,P048,6,37.78,0.0,226.68,172.87,53.81,7,1,0
102157,2025-06-11,Northeast,Partner,Office,P002,4,104.48,0.05,397.02,261.78,135.24,3,0,0
108633,2025-06-11,Southeast,Retail,Office,P047,6,136.62,0.0,819.72,430.33,389.39,4,0,0
100935,2025-06-11,Midwest,Retail,Office,P021,2,88.03,0.05,167.26,102.58,64.68,6,1,0
106962,2025-06-11,Midwest,Partner,Accessories,P057,4,47.69,0.0,190.76,141.93,48.83,4,0,0
114235,2025-06-11,West,Retail,Accessories,P056,3,20.72,0.0,62.16,43.14,19.02,5,0,0
108699,2025-06-11,Southeast,Online,Accessories,P034,2,45.83,0.0,91.66,69.18,22.48,4,1,0
106124,2025-06-11,West,Online,Accessories,P035,2,43.67,0.2,69.87,40.48,29.39,3,0,0
106875,2025-06-11,Southeast,Online,Electronics,P045,1,145.19,0.0,145.19,108.75,36.44,6,0,0
108795,2025-06-11,Northeast,Retail,Office,P017,5,66.06,0.0,330.3,208.64,121.66,1,0,1
112994,2025-06-11,West,Partner,Electronics,P018,5,254.21,0.05,1207.5,819.17,388.33,4,0,0
100285,2025-06-11,Northeast,Online,Office,P039,4,77.08,0.05,292.9,199.45,93.45,4,0,0
114121,2025-06-11,Midwest,Partner,Office,P060,4,96.84,0.1,348.62,197.28,151.34,3,0,0
111242,2025-06-11,Southeast,Online,Home,P023,3,127.38,0.2,305.71,172.11,133.6,5,0,0
107480,2025-06-11,Midwest,Online,Electronics,P011,2,238.78,0.05,453.68,315.46,138.22,3,0,0
102521,2025-06-11,Southeast,Partner,Electronics,P025,2,295.0,0.0,590.0,343.21,246.79,1,0,0
111037,2025-06-11,Southeast,Retail,Electronics,P012,6,261.83,0.0,1570.98,1106.76,464.22,5,0,0
111042,2025-06-11,Midwest,Online,Office,P012,4,63.5,0.0,254.0,166.28,87.72,5,0,0
104416,2025-06-11,West,Online,Home,P022,4,111.82,0.15,380.19,221.37,158.82,4,0,0
110864,2025-06-11,Midwest,Online,Home,P014,3,70.54,0.15,179.88,114.64,65.24,2,0,0
104529,2025-06-11,Southeast,Retail,Home,P006,4,106.52,0.0,426.08,253.1,172.98,4,0,0
103780,2025-06-12,Southeast,Online,Electronics,P045,5,315.89,0.05,1500.48,1048.81,451.67,3,0,0
110900,2025-06-12,Northeast,Online,Accessories,P027,5,49.13,0.0,245.65,171.32,74.33,6,1,0
107148,2025-06-12,West,Retail,Office,P011,3,101.09,0.05,288.11,209.45,78.66,5,1,0
101263,2025-06-12,Southeast,Retail,Electronics,P058,1,265.19,0.0,265.19,163.91,101.28,6,1,0
108631,2025-06-12,Southeast,Online,Accessories,P040,5,47.8,0.05,227.05,128.24,98.81,6,1,0
104004,2025-06-12,Midwest,Online,Accessories,P058,6,50.58,0.05,288.31,188.64,99.67,6,0,0
104094,2025-06-12,Midwest,Retail,Electronics,P009,2,291.85,0.0,583.7,449.94,133.76,5,1,0
107181,2025-06-12,West,Online,Office,P047,2,64.16,0.1,115.49,63.52,51.97,3,0,0
111717,2025-06-12,West,Partner,Home,P053,3,114.02,0.0,342.06,187.03,155.03,5,0,0
102146,2025-06-12,Northeast,Partner,Accessories,P039,2,46.0,0.0,92.0,67.3,24.7,6,1,0
104545,2025-06-12,Southeast,Retail,Office,P056,4,55.05,0.05,209.19,138.92,70.27,7,1,0
100869,2025-06-12,Southeast,Partner,Electronics,P024,4,326.97,0.1,1177.09,655.76,521.33,1,0,0
105629,2025-06-12,Northeast,Online,Electronics,P023,2,309.55,0.1,557.19,426.84,130.35,6,0,1
108594,2025-06-12,Southeast,Retail,Office,P044,5,66.96,0.1,301.32,189.29,112.03,2,0,0
103812,2025-06-12,Midwest,Online,Electronics,P056,3,327.76,0.05,934.12,528.37,405.75,3,0,0
114361,2025-06-12,Midwest,Online,Office,P004,6,67.27,0.0,403.62,305.15,98.47,4,1,0
105534,2025-06-12,Southeast,Partner,Office,P022,6,64.42,0.0,386.52,208.7,177.82,4,0,0
107029,2025-06-12,Southeast,Partner,Accessories,P051,2,42.47,0.0,84.94,53.46,31.48,3,0,0
109595,2025-06-12,West,Online,Accessories,P025,2,17.48,0.0,34.96,25.52,9.44,4,0,0
109404,2025-06-12,West,Retail,Accessories,P027,5,47.83,0.0,239.15,132.77,106.38,6,1,0
106087,2025-06-12,Northeast,Retail,Home,P025,2,153.56,0.0,307.12,216.72,90.4,3,0,0
102860,2025-06-12,Midwest,Online,Electronics,P059,3,234.82,0.0,704.46,398.29,306.17,5,0,1
100047,2025-06-12,Northeast,Online,Accessories,P046,2,32.95,0.0,65.9,48.75,17.15,3,1,0
104465,2025-06-12,Southeast,Retail,Office,P041,2,86.9,0.0,173.8,112.85,60.95,5,0,0
100186,2025-06-12,West,Partner,Electronics,P011,1,261.97,0.0,261.97,169.14,92.83,8,1,0
105095,2025-06-12,Midwest,Partner,Office,P028,3,124.05,0.0,372.15,224.77,147.38,4,0,0
114983,2025-06-12,Midwest,Online,Electronics,P034,6,264.4,0.05,1507.08,996.64,510.44,4,0,0
111304,2025-06-12,Southeast,Online,Office,P023,4,90.63,0.05,344.39,259.68,84.71,5,0,0
112280,2025-06-12,Southeast,Online,Accessories,P060,6,25.26,0.1,136.4,71.51,64.89,5,0,0
104942,2025-06-12,Midwest,Retail,Electronics,P025,2,249.61,0.0,499.22,386.22,113.0,7,1,0
112442,2025-06-12,Midwest,Online,Accessories,P006,2,33.39,0.0,66.78,38.93,27.85,1,0,0
106132,2025-06-12,West,Retail,Home,P057,5,144.15,0.05,684.71,445.07,239.64,4,0,0
102802,2025-06-12,Northeast,Retail,Office,P059,6,72.4,0.1,390.96,296.58,94.38,3,0,0
101729,2025-06-12,West,Online,Home,P059,1,96.32,0.05,91.5,55.05,36.45,2,0,0
109001,2025-06-12,West,Retail,Office,P056,5,119.92,0.05,569.62,373.38,196.24,6,0,0
110361,2025-06-12,West,Partner,Electronics,P058,5,122.09,0.0,610.45,339.69,270.76,5,0,0
114833,2025-06-12,Northeast,Online,Electronics,P043,4,198.83,0.05,755.55,505.36,250.19,4,0,0
104297,2025-06-12,Northeast,Online,Office,P018,1,124.56,0.1,112.1,76.72,35.38,6,1,0
112035,2025-06-12,West,Partner,Electronics,P039,4,242.36,0.0,969.44,670.95,298.49,2,0,0
110509,2025-06-12,Southeast,Online,Home,P026,2,144.94,0.0,289.88,203.24,86.64,6,1,0
100689,2025-06-12,Midwest,Retail,Electronics,P035,3,161.48,0.15,411.77,243.24,168.53,4,0,0
106605,2025-06-12,West,Partner,Electronics,P045,2,362.22,0.0,724.44,423.13,301.31,3,0,0
105172,2025-06-12,West,Partner,Electronics,P012,5,262.48,0.1,1181.16,740.6,440.56,3,0,0
103601,2025-06-12,West,Online,Electronics,P009,4,152.11,0.0,608.44,354.77,253.67,4,0,0
100923,2025-06-12,Midwest,Retail,Office,P049,5,72.12,0.2,288.48,159.07,129.41,2,0,0
101473,2025-06-13,West,Retail,Office,P025,6,63.12,0.15,321.91,221.43,100.48,7,1,0
106867,2025-06-13,West,Retail,Home,P005,3,136.46,0.0,409.38,274.19,135.19,3,0,0
109442,2025-06-13,Midwest,Retail,Home,P026,4,142.21,0.05,540.4,394.79,145.61,4,0,0
101319,2025-06-13,Midwest,Retail,Accessories,P026,4,27.27,0.15,92.72,69.29,23.43,4,0,1
114951,2025-06-13,Southeast,Online,Office,P036,1,72.05,0.1,64.84,34.96,29.88,3,0,0
107873,2025-06-13,West,Online,Office,P019,4,82.55,0.1,297.18,171.39,125.79,5,0,0
106140,2025-06-13,Southeast,Online,Office,P051,1,80.58,0.0,80.58,48.88,31.7,4,0,0
109343,2025-06-13,Southeast,Retail,Electronics,P010,6,349.21,0.15,1780.97,1335.78,445.19,2,0,0
103556,2025-06-13,Midwest,Online,Electronics,P035,1,321.63,0.1,289.47,219.73,69.74,5,1,0
114324,2025-06-13,Northeast,Online,Home,P032,6,123.02,0.15,627.4,450.34,177.06,6,1,0
111171,2025-06-13,West,Retail,Accessories,P023,1,31.04,0.05,29.49,19.01,10.48,7,1,0
111415,2025-06-13,Midwest,Online,Office,P025,1,88.95,0.2,71.16,41.14,30.02,5,0,0
109264,2025-06-13,Southeast,Retail,Office,P024,2,64.69,0.0,129.38,67.98,61.4,7,0,0
103616,2025-06-13,Northeast,Online,Electronics,P058,1,306.27,0.1,275.64,161.41,114.23,3,0,0
103747,2025-06-13,Southeast,Online,Office,P042,5,26.64,0.0,133.2,79.87,53.33,5,0,0
103080,2025-06-13,Southeast,Partner,Home,P055,3,165.66,0.0,496.98,311.35,185.63,6,0,1
108127,2025-06-13,Northeast,Online,Accessories,P045,3,35.38,0.0,106.14,81.3,24.84,4,0,0
109238,2025-06-13,West,Online,Office,P036,5,129.91,0.1,584.6,428.18,156.42,6,0,0
106027,2025-06-13,Midwest,Online,Accessories,P040,3,47.24,0.15,120.46,81.26,39.2,2,0,0
101184,2025-06-13,West,Online,Electronics,P057,4,133.8,0.1,481.68,341.49,140.19,3,1,0
106944,2025-06-13,Southeast,Online,Home,P016,3,123.55,0.0,370.65,240.05,130.6,5,0,0
108961,2025-06-13,Southeast,Online,Electronics,P036,2,238.01,0.0,476.02,251.04,224.98,2,1,0
107465,2025-06-13,Northeast,Online,Electronics,P052,4,232.9,0.0,931.6,559.21,372.39,6,0,0
113070,2025-06-13,West,Partner,Electronics,P052,5,157.3,0.05,747.18,422.13,325.05,2,0,1
110432,2025-06-13,Northeast,Retail,Home,P023,4,113.76,0.05,432.29,325.0,107.29,6,1,0
108418,2025-06-13,Southeast,Online,Accessories,P056,4,39.72,0.05,150.94,81.72,69.22,4,0,0
106088,2025-06-13,West,Online,Accessories,P014,3,38.87,0.0,116.61,66.92,49.69,2,0,0
106473,2025-06-13,Southeast,Retail,Home,P013,2,77.43,0.0,154.86,116.52,38.34,4,0,0
101643,2025-06-13,Southeast,Retail,Office,P053,4,118.92,0.0,475.68,271.67,204.01,3,1,0
105344,2025-06-13,Southeast,Partner,Office,P044,1,65.84,0.0,65.84,46.78,19.06,5,0,0
100219,2025-06-13,Midwest,Online,Office,P060,4,93.65,0.05,355.87,238.42,117.45,3,1,0
104144,2025-06-13,Midwest,Online,Home,P048,4,85.23,0.0,340.92,227.79,113.13,5,0,0
112615,2025-06-13,Midwest,Online,Electronics,P019,2,209.5,0.05,398.05,286.23,111.82,8,1,0
101092,2025-06-13,Southeast,Retail,Electronics,P004,3,280.15,0.05,798.43,502.43,296.0,7,0,0
100883,2025-06-13,Southeast,Online,Office,P054,4,104.26,0.0,417.04,270.71,146.33,5,0,0
100267,2025-06-13,Midwest,Retail,Accessories,P039,2,41.28,0.0,82.56,49.16,33.4,4,0,0
114514,2025-06-13,Southeast,Retail,Office,P015,6,74.55,0.1,402.57,248.16,154.41,5,0,0
111797,2025-06-13,Southeast,Online,Electronics,P003,4,198.15,0.0,792.6,465.94,326.66,5,0,0
110667,2025-06-13,West,Online,Home,P027,2,77.96,0.2,124.74,81.75,42.99,6,0,0
104322,2025-06-13,Southeast,Retail,Electronics,P040,2,303.09,0.0,606.18,471.72,134.46,2,0,0
113044,2025-06-13,West,Retail,Home,P023,3,117.16,0.05,333.91,194.49,139.42,2,0,0
102382,2025-06-13,Southeast,Partner,Electronics,P039,3,249.54,0.2,598.9,375.98,222.92,2,0,0
107087,2025-06-13,Midwest,Retail,Accessories,P053,5,43.43,0.05,206.29,111.03,95.26,5,0,0
110584,2025-06-13,Midwest,Online,Home,P044,1,108.23,0.05,102.82,76.8,26.02,5,0,0
108108,2025-06-13,Northeast,Retail,Electronics,P036,4,232.21,0.0,928.84,574.62,354.22,4,0,0
102735,2025-06-13,West,Online,Office,P048,2,80.74,0.05,153.41,112.4,41.01,4,0,0
109548,2025-06-13,West,Online,Office,P033,4,99.62,0.2,318.78,170.69,148.09,4,0,0
107246,2025-06-14,West,Retail,Office,P023,3,81.12,0.05,231.19,124.04,107.15,5,0,0
110187,2025-06-14,Southeast,Online,Home,P049,1,121.98,0.05,115.88,79.9,35.98,7,1,0
112523,2025-06-14,Southeast,Retail,Office,P056,6,134.57,0.2,645.94,460.28,185.66,4,0,0
102040,2025-06-14,Southeast,Retail,Office,P014,6,72.55,0.0,435.3,273.58,161.72,3,0,0
110212,2025-06-14,Northeast,Retail,Office,P050,1,103.71,0.0,103.71,72.29,31.42,5,0,0
101919,2025-06-14,Northeast,Retail,Office,P032,5,104.28,0.1,469.26,359.73,109.53,1,0,0
110377,2025-06-14,Southeast,Retail,Office,P028,6,87.65,0.0,525.9,359.54,166.36,5,0,0
112314,2025-06-14,Southeast,Online,Home,P055,6,133.92,0.05,763.34,559.42,203.92,2,1,0
101890,2025-06-14,Southeast,Online,Home,P044,3,107.9,0.1,291.33,166.8,124.53,4,0,0
102578,2025-06-14,Southeast,Online,Home,P027,4,114.57,0.0,458.28,322.62,135.66,7,1,0
110422,2025-06-14,West,Partner,Office,P006,2,86.27,0.1,155.29,85.04,70.25,6,0,0
102217,2025-06-14,Southeast,Retail,Home,P016,4,117.21,0.0,468.84,355.18,113.66,3,0,0
103500,2025-06-14,West,Online,Office,P039,6,116.97,0.0,701.82,408.94,292.88,7,0,0
101057,2025-06-14,Midwest,Retail,Accessories,P060,5,31.16,0.0,155.8,119.01,36.79,1,0,0
104227,2025-06-14,Northeast,Retail,Office,P027,5,48.47,0.05,230.23,175.73,54.5,1,0,0
106922,2025-06-14,Northeast,Online,Electronics,P054,4,290.03,0.05,1102.11,778.8,323.31,1,0,0
105607,2025-06-14,West,Online,Electronics,P023,5,166.04,0.2,664.16,414.09,250.07,5,0,0
112527,2025-06-14,Southeast,Partner,Electronics,P019,1,301.26,0.0,301.26,205.08,96.18,3,0,0
113271,2025-06-14,Southeast,Retail,Electronics,P017,4,179.77,0.0,719.08,540.57,178.51,2,1,0
111047,2025-06-14,Southeast,Retail,Electronics,P026,2,264.08,0.05,501.75,345.57,156.18,6,0,0
110956,2025-06-14,West,Retail,Electronics,P027,3,232.2,0.0,696.6,447.5,249.1,3,1,0
103817,2025-06-14,Southeast,Retail,Home,P031,3,164.11,0.15,418.48,250.54,167.94,5,1,0
109643,2025-06-14,Northeast,Online,Home,P009,2,112.92,0.0,225.84,150.68,75.16,4,0,0
103981,2025-06-14,Midwest,Online,Electronics,P043,2,163.92,0.0,327.84,172.86,154.98,1,0,0
100214,2025-06-14,Southeast,Online,Home,P007,4,145.84,0.0,583.36,359.86,223.5,5,0,0
113382,2025-06-14,Southeast,Online,Accessories,P050,2,34.72,0.0,69.44,53.84,15.6,2,0,0
109319,2025-06-14,West,Partner,Office,P014,3,83.03,0.0,249.09,181.61,67.48,4,0,1
113440,2025-06-14,Southeast,Retail,Home,P053,3,116.66,0.15,297.48,202.05,95.43,7,1,1
112834,2025-06-14,Southeast,Partner,Electronics,P059,4,163.01,0.0,652.04,456.36,195.68,5,0,0
107506,2025-06-14,Southeast,Online,Home,P016,3,105.19,0.1,284.01,153.41,130.6,4,0,0
104759,2025-06-14,Southeast,Retail,Electronics,P060,4,349.82,0.05,1329.32,967.09,362.23,4,0,0
112688,2025-06-14,Northeast,Online,Home,P040,6,130.7,0.1,705.78,464.27,241.51,4,0,0
112661,2025-06-14,Northeast,Online,Electronics,P013,6,251.57,0.05,1433.95,817.01,616.94,3,0,1
103666,2025-06-14,Midwest,Partner,Office,P031,1,82.18,0.05,78.07,51.46,26.61,1,0,0
106230,2025-06-14,West,Retail,Home,P049,3,88.9,0.1,240.03,178.05,61.98,6,1,0
105178,2025-06-14,Midwest,Partner,Electronics,P023,5,331.14,0.1,1490.13,1070.31,419.82,5,0,0
105664,2025-06-14,Southeast,Partner,Home,P043,1,103.29,0.05,98.13,59.54,38.59,5,0,0
102435,2025-06-14,West,Partner,Home,P035,4,98.27,0.05,373.43,290.41,83.02,4,0,0
106669,2025-06-14,Northeast,Retail,Office,P049,4,115.66,0.1,416.38,317.54,98.84,4,0,0
111207,2025-06-14,Northeast,Online,Home,P032,6,129.81,0.0,778.86,480.24,298.62,4,0,0
108426,2025-06-14,West,Online,Office,P041,6,99.74,0.0,598.44,439.5,158.94,8,0,0
101331,2025-06-14,Southeast,Online,Accessories,P047,1,34.68,0.0,34.68,23.38,11.3,3,0,0
108318,2025-06-14,Northeast,Online,Office,P023,6,75.17,0.0,451.02,293.56,157.46,6,0,0
103143,2025-06-14,West,Online,Electronics,P010,6,202.8,0.1,1095.12,722.52,372.6,6,0,0
114317,2025-06-14,Southeast,Partner,Electronics,P014,5,194.3,0.0,971.5,572.3,399.2,6,1,0
100020,2025-06-14,Southeast,Online,Electronics,P046,5,273.86,0.0,1369.3,908.35,460.95,3,0,0
106691,2025-06-14,Southeast,Online,Accessories,P013,2,34.82,0.15,59.19,31.02,28.17,3,0,0
101373,2025-06-14,Southeast,Partner,Home,P006,1,116.22,0.15,98.79,69.76,29.03,4,0,0
100031,2025-06-14,Southeast,Retail,Electronics,P036,3,232.79,0.05,663.45,395.49,267.96,2,0,0
108160,2025-06-14,Midwest,Online,Electronics,P025,4,209.05,0.05,794.39,532.92,261.47,3,0,0
114262,2025-06-14,West,Online,Electronics,P003,4,165.04,0.0,660.16,355.46,304.7,3,0,1
100833,2025-06-15,Southeast,Retail,Office,P040,3,75.19,0.15,191.73,145.52,46.21,3,0,0
102391,2025-06-15,Northeast,Online,Home,P013,4,108.4,0.0,433.6,321.64,111.96,7,1,0
101566,2025-06-15,Midwest,Retail,Electronics,P055,5,347.78,0.0,1738.9,1020.73,718.17,8,0,0
104025,2025-06-15,West,Online,Electronics,P030,6,297.9,0.1,1608.66,1109.36,499.3,4,0,0
106176,2025-06-15,West,Partner,Electronics,P030,5,282.62,0.0,1413.1,937.0,476.1,4,0,0
109581,2025-06-15,West,Online,Accessories,P031,6,35.57,0.0,213.42,162.56,50.86,3,0,0
113122,2025-06-15,Midwest,Partner,Office,P055,2,77.25,0.1,139.05,88.64,50.41,7,0,1
107996,2025-06-15,Midwest,Online,Home,P004,1,71.5,0.05,67.92,37.96,29.96,2,0,0
105310,2025-06-15,Southeast,Retail,Accessories,P056,6,43.08,0.0,258.48,185.22,73.26,7,0,0
102337,2025-06-15,Southeast,Online,Electronics,P002,5,246.74,0.0,1233.7,882.33,351.37,4,0,0
109326,2025-06-15,Northeast,Online,Office,P013,5,71.88,0.1,323.46,196.85,126.61,1,0,0
109305,2025-06-15,Southeast,Retail,Accessories,P048,3,49.02,0.1,132.35,102.69,29.66,3,0,0
105579,2025-06-15,Midwest,Retail,Electronics,P058,6,262.9,0.2,1261.92,955.53,306.39,1,0,0
103397,2025-06-15,Southeast,Online,Office,P004,4,102.94,0.0,411.76,249.77,161.99,4,1,0
102243,2025-06-15,Northeast,Retail,Home,P058,1,67.64,0.2,54.11,38.44,15.67,7,1,0
113574,2025-06-15,West,Retail,Home,P053,6,83.61,0.0,501.66,331.99,169.67,6,0,0
